doi,url
10.1002/ejlt.200800186,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ejlt.200800186
10.5455/apd.160603,http://www.scopemed.org/fulltextpdf.php?mno=160603
10.1002/bapi.200910021,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bapi.200910021
10.1029/2009gl038549,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2009GL038549
10.1002/jcu.22193,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcu.22193
10.1111/rode.12152,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/rode.12152
10.1111/j.1551-6709.2010.01126.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1551-6709.2010.01126.x
10.1002/cncr.27877,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cncr.27877
10.1002/joc.3810,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/joc.3810
10.1016/j.febslet.2011.02.031,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1016/j.febslet.2011.02.031
10.1002/jcb.25143,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcb.25143
10.1002/ijc.28740,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ijc.28740
10.1002/cplx.21444,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cplx.21444
10.1111/j.1468-5973.2011.00659.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-5973.2011.00659.x
10.1111/j.1365-2958.2009.06976.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2958.2009.06976.x
10.1111/j.1532-849x.2011.00723.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1532-849X.2011.00723.x
10.1002/trtr.1156,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/TRTR.1156
10.1002/sia.3208,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/sia.3208
10.1111/j.1365-3059.2009.02230.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-3059.2009.02230.x
10.1111/ijac.12021,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ijac.12021
10.1111/j.1532-5415.2012.04118.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1532-5415.2012.04118.x
10.1590/1413-812320141910.08792014,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232014001003981&lng=pt&tlng=pt
10.1089/mdr.2013.0013,http://online.liebertpub.com/doi/abs/10.1089/mdr.2013.0013
10.1002/pi.2543,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pi.2543
10.1111/j.1439-0507.2009.01721.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1439-0507.2009.01721.x
10.1002/jbm.a.32401,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jbm.a.32401
10.1111/j.1600-0854.2010.01045.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1600-0854.2010.01045.x
10.1002/hyp.7513,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hyp.7513
10.1002/nme.2853,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nme.2853
10.1111/j.1440-1746.2010.06548.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-1746.2010.06548.x
10.1002/jpln.201400025,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jpln.201400025
10.1002/cssc.201500158,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cssc.201500158
10.1111/j.1469-185x.2010.00129.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1469-185X.2010.00129.x
10.1002/hyp.9989,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hyp.9989
10.2298/sarh1204216l,http://www.doiserbia.nb.rs/Article.aspx?ID=0370-81791204216L&AspxAutoDetectCookieSupport=1
10.1002/hed.21007,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hed.21007
10.1111/j.1440-1789.2010.01182.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-1789.2010.01182.x
10.1002/cbic.201300704,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cbic.201300704
10.1364/ao.54.005739,https://www.osapublishing.org/ao/abstract.cfm?uri=ao-54-18-5739
10.1002/mrm.24330,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mrm.24330
10.1889/jsid18.7.476,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1889/1.1828693
10.1111/j.1469-8986.2010.01148.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1469-8986.2010.01148.x
10.1002/anie.201308586,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201308586
10.1111/j.1439-0523.2011.01911.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1439-0523.2011.01911.x
10.1111/j.1442-200x.2010.03041.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1442-200X.2010.03041.x
10.1111/pan.12509,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/pan.12509
10.1111/j.1749-6632.2010.05735.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1749-6632.2010.05735.x
10.1111/eth.12278,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/eth.12278
10.1002/nau.20734,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nau.20734
10.1002/14651858.cd007719.pub3,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/14651858.CD007719.pub3
10.1111/j.1834-7819.2010.01219.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1834-7819.2010.01219.x
10.1111/jep.12460,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jep.12460
10.1002/app.30535,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/app.30535
10.1111/1365-2435.12424,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/1365-2435.12424
10.1111/j.1600-0501.2008.01644.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1600-0501.2008.01644.x
10.1111/j.1749-7345.2011.00483.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1749-7345.2011.00483.x
10.1111/pce.12061,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/pce.12061
10.1111/jfb.12237,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jfb.12237
10.1002/qua.22746,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/qua.22746
10.1107/s1600536809036046,http://scripts.iucr.org/cgi-bin/paper?S1600536809036046
10.1055/s-0029-1217003,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0029-1217003
10.1002/adv.20264,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adv.20264
10.1002/cmdc.200800259,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cmdc.200800259
10.1002/jat.2769,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jat.2769
10.1111/ejop.12110,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ejop.12110
10.1002/jaba.74,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jaba.74
10.1002/etc.2931,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/etc.2931
10.1002/mop.28480,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mop.28480
10.1002/pen.23639,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pen.23639
10.1029/2011gc004018,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2011GC004018
10.1111/tran.12077,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/tran.12077
10.1002/ijc.28962,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ijc.28962
10.1111/j.1440-6055.2010.00775.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-6055.2010.00775.x
10.1002/anie.200907227,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.200907227
10.1111/j.1442-200x.2010.03071.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1442-200X.2010.03071.x
10.1002/asna.201211702,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/asna.201211702
10.1055/s-0030-1260772,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0030-1260772
10.1111/jph.12208,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jph.12208
10.1002/mmce.20847,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mmce.20847
10.1002/elps.201100033,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/elps.201100033
10.1111/pce.12133,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/pce.12133
10.1111/bjd.13508,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/bjd.13508
10.1002/cplu.201402236,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cplu.201402236
10.1002/iub.198,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/iub.198
10.1002/pro.2654,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pro.2654
10.1002/qua.24825,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/qua.24825
10.1111/j.1524-4741.2011.01064.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1524-4741.2011.01064.x
10.1002/mabi.201100457,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mabi.201100457
10.1002/chem.201403851,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/chem.201403851
10.1111/j.1440-1738.2012.00821.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-1738.2012.00821.x
10.2298/ciceq100210030b,http://www.doiserbia.nb.rs/Article.aspx?ID=1451-93721000030B&AspxAutoDetectCookieSupport=1
10.1002/bip.22011,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bip.22011
10.1111/jmp.12056,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jmp.12056
10.1111/j.1365-3024.2010.01218.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-3024.2010.01218.x
10.3934/dcds.2009.25.575,http://www.aimsciences.org/journals/displayArticles.jsp?paperID=4294
10.1002/mus.23745,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mus.23745
10.1111/bju.12363,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/bju.12363
10.1002/asi.22852,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/asi.22852
10.1002/ett.1390,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ett.1390
10.1002/zaac.200900057,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/zaac.200900057
10.1504/ijogct.2015.070835,http://www.inderscience.com/papers/../offer.php?id=70835
10.1080/09589230903260035,http://www.tandfonline.com/doi/abs/10.1080/09589230903260035
10.1002/hed.21472,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/hed.21472
10.1002/sia.3708,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/sia.3708
10.1111/jeb.12676,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jeb.12676
10.1177/0091270010366445,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1177/0091270010366445
10.1002/art.38756,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/art.38756
10.1111/ced.12241,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ced.12241
10.1002/jgt.21823,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jgt.21823
10.1002/ep.10429,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ep.10429
10.1111/hsc.12085,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/hsc.12085
10.1364/jot.82.000455,https://www.osapublishing.org/jot/abstract.cfm?uri=jot-82-7-455
10.1002/biof.1184,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/biof.1184
10.1002/bab.1149,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bab.1149
10.1002/prot.22364,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/prot.22364
10.1002/pmic.201000278,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pmic.201000278
10.4171/pm/1924,http://www.ems-ph.org/journals/show_abstract.php?issn=0032-5155&vol=70&iss=1&rank=3
10.3892/etm.2011.330,https://www.spandidos-publications.com/
10.1111/j.1467-8624.2012.01785.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-8624.2012.01785.x
10.1002/adfm.201102980,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adfm.201102980
10.1111/apha.12447,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/apha.12447
10.1002/fld.2167,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/fld.2167
10.1002/cjce.21660,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cjce.21660
10.5958/0976-0571.2015.00015.6,http://www.indianjournals.com/ijor.aspx?target=ijor:lr&volume=38&issue=1&article=015
10.1111/j.1728-4457.2013.00633.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1728-4457.2013.00633.x
10.1111/j.1748-5827.2012.01298.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1748-5827.2012.01298.x
10.3892/etm_00000036,https://www.spandidos-publications.com/
10.1364/ao.54.00e203,https://www.osapublishing.org/ao/abstract.cfm?uri=ao-54-28-E203
10.1111/anec.12125,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/anec.12125
10.1002/mrm.24643,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mrm.24643
10.1111/j.1365-2826.2010.02094.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2826.2010.02094.x
10.1002/chem.200900721,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/chem.200900721
10.1111/j.1365-2761.2012.01445.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2761.2012.01445.x
10.1130/g34806.1,http://mr.crossref.org/iPage?doi=10.1130%2FG34806.1
10.18632/oncotarget.5145,http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=article&op=view&path[]=5145&path[]=13867
10.1089/jpm.2011.0510,http://online.liebertpub.com/doi/abs/10.1089/jpm.2011.0510
10.1002/asjc.372,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/asjc.372
10.1111/j.1365-2354.2008.00929.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2354.2008.00929.x
10.1002/adem.201200362,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adem.201200362
10.1111/j.1399-3062.2011.00655.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1399-3062.2011.00655.x
10.1111/j.1747-6593.2012.00327.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1747-6593.2012.00327.x
10.1055/s-0035-1549875,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0035-1549875
10.1002/lary.21349,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/lary.21349
10.1111/j.1540-8159.2012.03486.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1540-8159.2012.03486.x
10.1111/j.1477-8947.2010.01340.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1477-8947.2010.01340.x
10.3892/or.2013.2801,https://www.spandidos-publications.com/
10.1111/j.1749-6632.2010.05618.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1749-6632.2010.05618.x
10.1364/oe.21.026219,https://www.osapublishing.org/oe/abstract.cfm?uri=oe-21-22-26219
10.1002/cctc.201300054,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cctc.201300054
10.1002/anie.201301519,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201301519
10.1002/aur.164,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/aur.164
10.1002/cite.201400059,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cite.201400059
10.1002/ece3.1607,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ece3.1607
10.1111/j.1440-1584.2012.01311.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-1584.2012.01311.x
10.3892/etm.2014.1886,https://www.spandidos-publications.com/
10.1002/dev.20378,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/dev.20378
10.1111/j.1745-4530.2010.00620.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1745-4530.2010.00620.x
10.1002/2015jc010721,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2015JC010721
10.1111/j.1600-9657.2012.01146.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1600-9657.2012.01146.x
10.1002/bkcs.10015,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bkcs.10015
10.5897/ajpp11.557,http://academicjournals.org/login
10.1055/s-0033-1360109,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0033-1360109
10.1107/s1600536809048120,http://scripts.iucr.org/cgi-bin/paper?S1600536809048120
10.1364/ol.40.001524,https://www.osapublishing.org/ol/abstract.cfm?uri=ol-40-7-1524
10.1002/chem.201404546,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/chem.201404546
10.1002/mana.201500029,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mana.201500029
10.1080/14486563.2011.646755,http://www.tandfonline.com/doi/abs/10.1080/14486563.2011.646755
10.1364/oe.23.027484,https://www.osapublishing.org/oe/abstract.cfm?uri=oe-23-21-27484
10.1111/jph.12094,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jph.12094
10.1002/nag.2165,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/nag.2165
10.1111/j.1475-679x.2011.00408.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1475-679X.2011.00408.x
10.1055/s-0030-1255563,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0030-1255563
10.1002/pc.23126,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pc.23126
10.1111/j.1095-8649.2009.02415.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1095-8649.2009.02415.x
10.1111/een.12035,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/een.12035
10.1002/app.34330,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/app.34330
10.1111/apa.12151,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/apa.12151
10.1111/j.1365-2222.2010.03682.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2222.2010.03682.x
10.1112/blms/bdv080,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1112/blms/bdv080
10.1111/mono.12031,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/mono.12031
10.1002/jcp.22490,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcp.22490
10.1107/s1600536811040037,http://scripts.iucr.org/cgi-bin/paper?S1600536811040037
10.1107/s1600536810012055,http://scripts.iucr.org/cgi-bin/paper?S1600536810012055
10.1002/chem.201403622,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/chem.201403622
10.1002/jsfa.4048,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jsfa.4048
10.1111/j.1365-2664.2009.01636.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2664.2009.01636.x
10.1111/j.1745-3984.2012.00166.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1745-3984.2012.00166.x
10.1111/j.1558-5646.2011.01245.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1558-5646.2011.01245.x
10.1002/bdm.617,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bdm.617
10.1111/ajt.12697,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ajt.12697
10.1055/s-0034-1368142,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0034-1368142
10.1002/ar.23072,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ar.23072
10.1111/j.1474-9726.2011.00726.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1474-9726.2011.00726.x
10.1002/ajmg.a.33000,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ajmg.a.33000
10.1002/cm.21132,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/cm.21132
10.1080/07438141.2012.731027,http://www.tandfonline.com/doi/abs/10.1080/07438141.2012.731027
10.1002/mats.201300147,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/mats.201300147
10.1002/adma.200901114,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/adma.200901114
10.1111/j.1442-200x.2010.03029.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1442-200X.2010.03029.x
10.1107/s1600536809020662,http://scripts.iucr.org/cgi-bin/paper?S1600536809020662
10.1055/s-0030-1262435,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0030-1262435
10.3366/e1460823509000531,http://www.euppublishing.com/doi/abs/10.3366/E1460823509000531
10.1111/j.1364-3703.2008.00516.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1364-3703.2008.00516.x
10.1002/bjs.8943,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bjs.8943
10.1055/s-0030-1256033,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0030-1256033
10.1111/jfb.12011,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jfb.12011
10.1002/dvdy.21962,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/dvdy.21962
10.1111/jvim.12092,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jvim.12092
10.1002/jcp.21773,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcp.21773
10.1002/jcc.23966,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jcc.23966
10.1002/bapi.201010040,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/bapi.201010040
10.1111/mec.12018,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/mec.12018
10.1017/pab.2014.15,http://mr.crossref.org/iPage?doi=10.1017%2Fpab.2014.15
10.1364/oe.22.002483,https://www.osapublishing.org/oe/abstract.cfm?uri=oe-22-3-2483
10.1111/jpm.12105,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jpm.12105
10.1002/pat.3510,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/pat.3510
10.1002/anie.201303099,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201303099
10.1111/j.1745-4565.2012.00388.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1745-4565.2012.00388.x
10.1111/j.1464-5491.2010.03109.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1464-5491.2010.03109.x
10.1111/j.1467-9612.2012.00168.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-9612.2012.00168.x
10.1002/app.41055,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/app.41055
10.1111/j.1467-9663.2009.00563.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1467-9663.2009.00563.x
10.1111/j.1442-200x.2011.03356.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1442-200X.2011.03356.x
10.2528/pier09022608,http://www.jpier.org/PIER/pier.php?paper=09022608
10.4103/0022-3859.74289,http://www.jpgmonline.com/text.asp?2011/57/1/48/74289
10.1890/12-2174.1,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1890/12-2174.1
10.1111/j.1365-2664.2011.01957.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2664.2011.01957.x
10.1111/j.1365-2044.2012.07056.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2044.2012.07056.x
10.1002/ijc.28755,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ijc.28755
10.1111/j.1365-2958.2012.08178.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2958.2012.08178.x
10.5897/ajmr10.658,http://academicjournals.org/login
10.1111/tri.12558,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/tri.12558
10.1002/polb.21835,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/polb.21835
10.1111/jcmm.12586,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jcmm.12586
10.1055/s-0029-1218615,https://www.thieme-connect.de/DOI/DOI?10.1055/s-0029-1218615
10.1111/j.1365-2125.2012.04423.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2125.2012.04423.x
10.1002/elan.201000452,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/elan.201000452
10.1111/j.1365-2885.2010.01242.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1365-2885.2010.01242.x
10.1111/ijac.12111,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/ijac.12111
10.1364/josab.30.001205,https://www.osapublishing.org/josab/abstract.cfm?uri=josab-30-5-1205
10.1590/s1677-5538.ibju.2013.06.15,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382013000600875&lng=en&tlng=en
10.1111/j.1439-0485.2011.00507.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1439-0485.2011.00507.x
10.1002/jmv.23505,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jmv.23505
10.1111/j.1468-2435.2008.00501.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1468-2435.2008.00501.x
10.1111/j.1559-1816.2012.01005.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1559-1816.2012.01005.x
10.1111/j.1525-139x.2012.01101.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1525-139X.2012.01101.x
10.2298/pim1205111j,http://www.doiserbia.nb.rs/Article.aspx?ID=0350-13021205111J&AspxAutoDetectCookieSupport=1
10.1111/head.12490,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/head.12490
10.4319/lo.2010.55.3.1201,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.4319/lo.2010.55.3.1201
10.1002/jrs.2864,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/jrs.2864
10.1111/jvs.12101,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/jvs.12101
10.1002/ejoc.200800911,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/ejoc.200800911
10.1002/anie.201406645,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/anie.201406645
10.1080/02626667.2012.729132,http://www.tandfonline.com/doi/abs/10.1080/02626667.2012.729132
10.2298/tsci110911090m,http://www.doiserbia.nb.rs/Article.aspx?ID=0354-98361200090M&AspxAutoDetectCookieSupport=1
10.1111/j.1440-0960.2010.00734.x,http://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1440-0960.2010.00734.x
